,Attended_Event,Times_Contacted,Days_to_Respond,Lead_Acquired,Total_Campaign_Cost,Marketing_Campaign_AutumnAwareness,Marketing_Campaign_SpringGrowth,Marketing_Campaign_SummerSales,Marketing_Campaign_WinterBoost,Marketing_Campaign_YearEndPush,Lead_State_CA,Lead_State_FL,Lead_State_GA,Lead_State_IL,Lead_State_MI,Lead_State_NC,Lead_State_NY,Lead_State_OH,Lead_State_PA,Lead_State_TX,Engagement_Level_High,Engagement_Level_Low,Engagement_Level_Medium,Engagement_Level_Very High,Campaign_Type_Hybrid,Campaign_Type_In-Person,Campaign_Type_Online,Lead_Type_Corporate,Lead_Type_Individual,Lead_Type_Non-Profit,bucket,predicted_number_of_lead,cost_to_acq,earned_profit,predicted_profit,predicted_acq_spent
4933,1,1,3,1,9255.56,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,15744.44,30240604.38106722,21859395.61893278
4934,1,5,0,1,12026.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,4,741.0,10625.682143811375,12974.0,10651369.53143577,7873630.468564229
4935,1,2,11,0,3734.41,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
4936,1,1,14,0,6673.780000000001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
4937,1,2,0,1,9549.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,15450.25,18830356.3916071,13919643.608392902
4938,1,2,10,0,5885.63,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4939,0,0,17,0,9146.029999999999,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4940,0,3,18,0,5988.1900000000005,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
4941,1,3,7,1,17124.34,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,7875.66,18830356.3916071,13919643.608392902
4942,0,2,3,1,17864.53,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1,2217.0,10933.084347907177,7135.470000000001,31186352.00068979,24238647.99931021
4943,0,4,6,1,5848.48,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,19151.52,18830356.3916071,13919643.608392902
4944,1,2,6,0,7658.72,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4945,0,5,6,1,18051.32,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,6948.68,31186352.00068979,24238647.99931021
4946,1,5,0,1,16023.34,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,8976.66,11637301.561547128,8237698.4384528715
4947,1,1,6,1,6241.02,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,18758.98,18830356.3916071,13919643.608392902
4948,1,1,7,0,6826.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
4949,0,2,11,0,5674.13,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4950,0,3,0,1,15609.08,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,4,741.0,10625.682143811375,9390.92,10651369.53143577,7873630.468564229
4951,1,1,12,0,3725.1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
4952,1,2,1,1,17622.28,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,7377.720000000001,30240604.38106722,21859395.61893278
4953,0,3,3,0,5299.75,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4954,0,0,8,0,5159.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
4955,0,7,15,0,8732.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
4956,1,1,5,0,3929.26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
4957,1,4,6,1,12619.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,12380.74,11637301.561547128,8237698.4384528715
4958,1,3,0,1,17961.95,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,7038.049999999999,18830356.3916071,13919643.608392902
4959,1,2,0,1,17339.48,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,4,741.0,10625.682143811375,7660.52,10651369.53143577,7873630.468564229
4960,0,4,3,1,4350.91,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,20649.09,30240604.38106722,21859395.61893278
4961,1,4,0,1,6900.7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,18099.3,31186352.00068979,24238647.99931021
4962,0,3,6,1,4822.51,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,20177.489999999998,30240604.38106722,21859395.61893278
4963,0,4,7,1,13722.25,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,11277.75,31186352.00068979,24238647.99931021
4964,0,6,6,0,6246.02,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4965,1,1,11,0,5045.95,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
4966,1,1,7,1,7667.71,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,1310.0,10625.682143811375,17332.29,18830356.3916071,13919643.608392902
4967,1,1,7,0,8846.18,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
4968,1,2,6,1,8066.13,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,2217.0,10933.084347907177,16933.87,31186352.00068979,24238647.99931021
4969,1,4,3,0,5075.89,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
4970,0,1,4,0,4816.030000000001,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
4971,1,6,16,0,5986.08,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
4972,1,1,5,1,11643.34,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,1,2217.0,10933.084347907177,13356.66,31186352.00068979,24238647.99931021
4973,1,4,2,1,7218.58,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,17781.42,18830356.3916071,13919643.608392902
4974,1,2,2,1,15457.95,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,9542.05,31186352.00068979,24238647.99931021
4975,1,1,11,0,6637.75,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
4976,1,4,3,1,13787.77,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,2217.0,10933.084347907177,11212.23,31186352.00068979,24238647.99931021
4977,1,1,2,1,14596.68,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,10403.32,11637301.561547128,8237698.4384528715
4978,0,2,18,0,4274.07,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4979,0,6,8,0,8121.74,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4980,1,4,3,0,5486.12,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
4981,1,1,1,1,15142.84,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,9857.16,18830356.3916071,13919643.608392902
4982,0,2,5,1,17677.48,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,7322.52,30240604.38106722,21859395.61893278
4983,1,2,8,0,4463.13,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
4984,0,6,5,1,15603.279999999999,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2,795.0,10361.884828242606,9396.720000000001,11637301.561547128,8237698.4384528715
4985,0,3,16,0,1913.41,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
4986,0,4,3,1,10449.94,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,14550.06,31186352.00068979,24238647.99931021
4987,1,4,6,1,4676.93,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,2217.0,10933.084347907177,20323.07,31186352.00068979,24238647.99931021
4988,1,4,4,0,7405.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4989,0,4,6,0,4389.610000000001,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
4990,0,2,9,0,4052.74,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
4991,1,1,0,1,8931.27,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,3,2084.0,10489.153368009971,16068.73,30240604.38106722,21859395.61893278
4992,1,4,2,1,13477.32,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,11522.68,31186352.00068979,24238647.99931021
4993,1,3,5,0,2070.09,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4994,0,0,1,1,11932.79,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1310.0,10625.682143811375,13067.21,18830356.3916071,13919643.608392902
4995,0,9,19,0,2618.9,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4996,0,1,9,0,5420.32,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
4997,1,0,7,0,6288.66,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
4998,0,2,6,1,20188.19,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,4811.810000000001,18830356.3916071,13919643.608392902
4999,0,7,3,1,15352.59,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,9647.41,18830356.3916071,13919643.608392902
5000,1,6,6,1,13948.27,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,11051.73,31186352.00068979,24238647.99931021
5001,0,1,6,0,1774.64,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
5002,0,3,6,0,6552.9400000000005,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
5003,0,4,18,0,5481.610000000001,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5004,1,2,3,1,14226.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,10773.1,30240604.38106722,21859395.61893278
5005,1,2,7,0,6987.639999999999,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5006,0,1,0,1,7720.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,2,795.0,10361.884828242606,17279.9,11637301.561547128,8237698.4384528715
5007,1,3,4,1,21108.35,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,3891.6500000000015,30240604.38106722,21859395.61893278
5008,1,2,7,1,8105.96,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,3,2084.0,10489.153368009971,16894.04,30240604.38106722,21859395.61893278
5009,0,5,2,1,13803.08,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,11196.92,18830356.3916071,13919643.608392902
5010,1,2,1,1,5711.42,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,19288.58,31186352.00068979,24238647.99931021
5011,1,5,14,0,5044.030000000001,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5012,1,4,10,0,3311.96,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
5013,0,5,3,1,13724.91,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,11275.09,31186352.00068979,24238647.99931021
5014,0,3,6,1,16993.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,8006.5,30240604.38106722,21859395.61893278
5015,0,3,13,0,4943.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5016,1,1,11,0,5391.58,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5017,1,2,2,1,10869.369999999999,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,14130.630000000001,31186352.00068979,24238647.99931021
5018,0,3,6,1,7564.389999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,3,2084.0,10489.153368009971,17435.61,30240604.38106722,21859395.61893278
5019,0,1,1,1,5569.23,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,2,795.0,10361.884828242606,19430.77,11637301.561547128,8237698.4384528715
5020,1,5,5,1,12749.47,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,12250.53,18830356.3916071,13919643.608392902
5021,1,2,5,1,12497.869999999999,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3,2084.0,10489.153368009971,12502.130000000001,30240604.38106722,21859395.61893278
5022,0,0,2,0,7828.08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5023,1,5,7,1,17385.42,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,4,741.0,10625.682143811375,7614.580000000002,10651369.53143577,7873630.468564229
5024,1,3,12,0,5653.35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5025,0,5,7,1,7919.01,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,17080.989999999998,30240604.38106722,21859395.61893278
5026,0,4,1,1,15786.77,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,9213.23,30240604.38106722,21859395.61893278
5027,1,2,7,1,6033.42,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,18966.58,31186352.00068979,24238647.99931021
5028,0,3,5,1,15526.91,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,9473.09,31186352.00068979,24238647.99931021
5029,0,2,7,0,8277.970000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5030,1,1,4,0,2891.42,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5031,1,4,3,1,14264.56,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,10735.44,11637301.561547128,8237698.4384528715
5032,1,0,7,0,6125.67,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
5033,1,1,10,0,3063.29,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5034,0,3,2,1,13340.3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2,795.0,10361.884828242606,11659.7,11637301.561547128,8237698.4384528715
5035,0,4,9,0,3820.97,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5036,0,4,1,1,14125.689999999999,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1,2217.0,10933.084347907177,10874.310000000001,31186352.00068979,24238647.99931021
5037,1,4,16,0,3570.0299999999997,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5038,0,4,3,1,12830.27,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,2,795.0,10361.884828242606,12169.73,11637301.561547128,8237698.4384528715
5039,1,2,7,0,3091.63,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
5040,1,2,2,1,19027.92,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,5972.080000000002,31186352.00068979,24238647.99931021
5041,0,6,12,0,8421.7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5042,0,3,2,1,9921.18,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,15078.82,30240604.38106722,21859395.61893278
5043,0,4,11,0,5327.18,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5044,1,0,12,0,4877.969999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5045,0,3,3,1,10673.46,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,14326.54,10651369.53143577,7873630.468564229
5046,0,2,2,1,6191.54,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2,795.0,10361.884828242606,18808.46,11637301.561547128,8237698.4384528715
5047,0,3,4,1,6300.47,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,18699.53,30240604.38106722,21859395.61893278
5048,1,7,5,0,4416.16,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5049,1,3,1,1,13502.52,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,11497.48,31186352.00068979,24238647.99931021
5050,1,5,14,0,3953.72,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5051,1,0,1,1,6181.53,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,18818.47,18830356.3916071,13919643.608392902
5052,1,1,2,1,14264.11,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,10735.89,18830356.3916071,13919643.608392902
5053,1,6,9,0,4799.4400000000005,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
5054,0,3,16,0,5558.04,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5055,0,4,8,0,6791.34,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5056,1,4,2,0,3207.44,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5057,1,2,3,1,8501.93,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,16498.07,30240604.38106722,21859395.61893278
5058,1,4,0,1,18156.010000000002,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,6843.989999999998,18830356.3916071,13919643.608392902
5059,1,1,10,0,6288.97,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5060,0,3,9,0,3638.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5061,0,4,3,0,6210.43,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5062,0,4,7,1,20378.37,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,4,741.0,10625.682143811375,4621.630000000001,10651369.53143577,7873630.468564229
5063,0,3,15,0,7669.42,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
5064,0,3,5,1,13927.96,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,1,2217.0,10933.084347907177,11072.04,31186352.00068979,24238647.99931021
5065,0,3,13,0,5095.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
